Latitude,Longitude,Elevation,Slope,Aspect,Curvature,TWI,SPI,DTR,Soil_Type,NDVI,LULC,Rainfall,Flood_Class
18.67071985728745,102.97805611367905,3,1,1,0,3,1,2,4,0,10,1,1
18.50497953023192,102.62448061384816,0,0,0,1,4,0,0,4,0,80,0,1
18.43760697241541,102.7427894829982,3,4,3,0,1,3,3,4,1,30,0,1
18.659402658813804,103.01174462213784,1,1,3,2,1,1,2,4,3,10,2,1
18.489078375875334,102.69859087335644,1,2,4,2,3,4,1,7,4,10,0,1
18.6003819972704,103.0006949697274,0,0,3,0,3,0,0,4,4,10,2,1
18.539747141145643,102.78914183844876,0,0,3,0,4,4,2,4,0,10,1,1
18.651585854667115,102.90502495662572,1,1,3,0,4,4,0,4,1,30,1,1
18.495008980276417,102.59591561249978,0,0,0,1,4,1,0,4,0,80,0,1
18.649967200984715,103.1154989854494,1,2,3,0,2,2,4,4,0,10,2,1
18.663175058305026,103.0454331305966,1,3,1,2,3,4,2,4,4,10,2,1
18.544594183990736,102.60642571368275,0,0,0,1,4,0,1,4,0,80,0,1
18.54594529160993,103.05944362610654,0,0,0,1,4,0,3,4,0,40,2,1
18.482880225411044,102.710987174285,3,1,4,0,1,0,4,7,1,10,0,1
18.55995578711985,102.78321569314872,0,0,2,2,4,0,4,4,0,30,1,1
18.69767066405448,103.01497747040158,3,3,0,2,0,2,3,4,3,10,2,1
18.545673286445663,102.98991732248122,0,0,2,2,2,0,2,4,3,10,1,1
18.714646461764943,103.04246782839608,2,3,2,2,1,3,3,4,4,10,2,1
18.56965879101216,102.9443720643213,2,2,3,2,2,3,3,4,2,10,1,1
18.592837198287963,102.95542171673176,1,2,3,2,1,3,0,4,4,10,1,1
18.55214344207421,102.67353072543604,0,0,0,1,4,0,1,4,0,80,0,1
18.602268197016,102.97913521613395,1,0,3,2,2,0,3,4,3,10,1,1
18.530583688480807,102.762463036846,0,0,0,1,4,0,0,4,0,80,1,1
18.51764783632476,103.04166073110538,2,0,2,2,3,0,3,4,2,10,2,1
18.53650983378084,102.99530391655377,0,0,0,2,4,4,2,4,0,40,1,1
18.631372749591847,102.92604515899166,1,0,4,0,2,0,4,4,1,10,1,1
18.53812848746324,102.81447399153338,0,1,0,2,4,4,2,4,3,10,1,1
18.60819880141709,102.79938439356852,1,1,2,0,2,2,2,6,3,10,1,1
18.51710828509729,102.87484130159494,2,0,3,2,3,0,1,4,2,10,1,1
18.634338051792387,102.95811501376804,1,3,3,0,1,3,0,4,3,10,1,1
18.52384598678905,103.08046828757352,2,2,4,0,1,3,4,4,2,10,2,1
18.691472513590192,103.06456713321695,0,1,1,0,1,1,1,4,1,10,2,1
18.57882224367698,102.90017345467956,1,1,4,2,1,1,3,4,1,10,1,1
18.52384598678905,102.9899173224812,2,2,0,0,0,1,4,4,2,10,1,1
18.68069040724296,103.063488030762,0,0,0,2,4,3,0,4,1,10,2,1
18.60765925018962,102.99395726803564,0,1,3,2,4,4,2,4,3,10,1,1
18.52114823065171,102.8969406064158,1,1,0,0,2,2,3,4,3,10,1,1
18.5467523889006,102.71583867623114,0,0,0,1,4,0,2,4,0,80,0,1
18.426824866068173,102.67568447124486,1,0,2,2,3,0,1,4,4,10,0,1
18.543787086700064,103.04004207742298,0,0,1,2,4,4,1,4,0,10,2,1
18.596337592614923,102.93871346508448,2,1,1,2,1,1,4,4,2,10,1,1
18.661288858559416,102.8861585000686,2,3,3,2,3,4,0,4,2,10,1,1
18.63217984688252,103.09232503727463,1,2,2,0,2,2,0,4,2,10,2,0
18.727854319085253,103.03519057547685,3,2,2,2,1,3,2,4,1,10,2,0
18.55753003614678,103.13651918781534,2,2,3,0,1,3,4,4,1,10,2,0
18.7197655097743,103.07804253660046,3,3,1,0,2,4,1,7,2,10,2,0
18.57639649270391,102.97105086592408,2,3,2,2,1,3,2,4,2,10,1,0
18.684195260670965,102.98506582053508,3,3,2,0,2,4,4,7,1,10,1,0
18.554569193047293,102.93224330945594,1,4,1,2,1,3,0,4,2,10,1,0
18.649427649757246,103.12277623836862,1,2,2,0,4,4,3,4,4,10,2,0
18.60146109972533,103.03061107869496,1,3,2,0,1,3,2,4,3,10,2,0
18.674224710715457,102.96970421740596,4,3,3,2,0,2,4,4,0,10,1,0
18.56885169372148,103.03276482450376,0,0,1,0,4,0,2,4,0,50,2,0
18.54540574038246,103.01497747040158,0,0,1,2,3,0,2,4,0,10,2,0
18.56211399202973,103.08424068706476,1,2,2,0,2,2,1,4,2,10,2,0
18.670719857287448,102.97105086592408,4,4,1,0,0,3,4,4,0,10,1,0
18.645655250266028,102.94545116677624,1,1,2,0,3,3,4,4,2,10,1,0
18.55025724232861,103.12546953540492,1,2,3,0,0,1,2,4,2,10,2,0
18.64996720098472,103.1252019893417,1,2,2,0,0,1,3,4,4,10,2,0
18.661828409786875,102.90771825366198,3,3,2,0,0,2,4,4,2,10,1,0
18.65050675221218,103.10957284014935,1,2,2,0,0,1,4,4,4,10,2,0
18.71680466667481,103.127895286378,4,1,2,0,1,1,4,4,4,10,2,0
18.548906134709416,103.00527892561034,0,0,1,0,4,0,1,4,0,50,2,0
18.714646461764943,103.06860707877138,3,3,2,0,0,2,3,4,1,10,2,0
18.65239295195779,102.97724901638836,2,2,1,0,2,4,3,4,3,10,1,0
18.649160103694044,103.10310268452082,0,2,2,0,3,4,4,4,3,10,2,0
18.59526294926104,103.14730129416256,3,1,0,0,2,0,4,4,1,10,2,0
18.71707221273802,103.11792473642248,3,2,2,0,1,1,2,4,3,10,2,0
18.710066964983056,103.11469188815872,3,2,2,0,0,1,2,4,2,10,2,0
18.69470536185393,103.0920530321104,2,1,3,0,2,0,4,4,2,10,2,0
18.717879310028696,103.02979952230322,1,3,2,0,3,4,4,4,1,10,2,0
18.702522166000627,103.06833953270817,1,3,1,0,0,2,0,4,3,10,2,0
18.6739527055512,102.96997176346912,4,3,3,0,0,2,4,4,0,10,1,0
18.632719398109984,103.09636498282906,1,3,2,0,3,4,4,4,4,10,2,0
18.712760262019337,103.0403096234862,1,4,2,0,0,2,1,4,4,10,2,0
18.706022560327582,103.11172658595818,2,2,2,0,0,1,1,4,2,10,2,0
18.68608146041657,103.10364223574828,2,3,2,0,0,1,3,4,4,10,2,0
18.696591561599543,103.11819674158674,2,2,2,0,4,4,2,4,2,10,2,0
18.721656168620964,103.08801308655596,3,1,1,0,3,2,1,7,1,10,2,0
18.70278971206384,103.08450823312796,3,1,2,0,2,0,3,4,3,10,2,0
18.7213841634567,103.07992873634608,3,2,2,0,1,3,1,7,1,10,2,0
18.715993110283087,103.04435402814168,2,3,2,0,1,3,1,4,2,10,2,0
18.65724445390394,102.92038655975482,3,4,2,2,0,3,1,4,1,10,1,0
18.711681159564403,103.05163128106088,1,3,2,0,0,2,3,4,4,10,2,0
18.535163185262697,102.93817391385704,0,0,4,2,4,4,0,4,0,50,1,0
18.71249271595613,103.0694186351631,3,3,1,0,0,2,3,4,2,10,2,0
18.683923255506706,102.98749157150814,3,3,1,0,2,3,4,7,2,10,1,0
18.57936179490445,102.97185796321476,2,2,1,1,0,1,2,4,1,10,1,0
18.711141608336938,103.03734878038672,1,1,2,0,4,4,1,4,4,10,2,0
18.559416235892385,103.09339968062854,1,3,2,2,1,4,3,4,3,10,2,0
18.61089209845337,103.1012164847752,1,3,2,0,3,4,4,4,4,10,2,0
18.70682965761825,103.08424068706476,3,2,1,0,0,1,3,4,1,10,2,0
18.55214344207421,102.93547615771968,0,3,1,0,3,4,0,4,3,10,1,0
18.552682993301683,103.12035048739556,1,3,2,0,1,3,2,4,2,10,2,0
18.631372749591847,103.0920530321104,1,2,2,0,1,3,0,4,3,10,2,0
18.65293250318526,102.91364885806308,2,2,1,0,1,1,0,4,2,10,1,0
18.687160562871505,102.97616991393345,4,4,2,0,0,4,4,4,0,10,1,0
18.711141608336938,103.06968618122627,3,1,1,0,2,2,3,4,2,10,2,0
18.677725105042416,102.81070159204216,4,3,3,2,0,2,3,4,0,30,1,0
18.714918466929205,103.13625164175214,3,2,2,0,0,1,4,4,3,10,2,0
18.615204049172053,102.97536281664276,1,3,1,0,3,4,3,4,3,10,1,0
18.665868355341303,103.02064052873943,2,2,1,0,3,4,2,4,3,10,2,0
18.63487760301985,103.10040938748452,1,2,2,0,0,1,4,4,2,10,2,0
18.71707221273802,103.12816729154224,4,3,1,0,0,2,4,4,4,10,2,0
18.65993775094022,102.91445595535372,2,4,1,2,4,4,2,4,1,10,1,0
18.712220710791875,103.040042077423,1,2,2,0,0,1,1,4,2,10,2,0
18.658051551194607,102.97347661689714,2,2,2,0,3,4,3,4,3,10,1,0
18.65023920614897,103.10552843549392,1,3,2,0,0,1,4,4,4,10,2,0
18.684195260670965,103.00931887116477,4,4,2,2,0,3,4,7,0,10,2,0
18.707641214009985,103.06968618122627,2,2,1,0,0,1,0,4,3,10,2,0
18.57693604393138,102.97132287108832,2,4,2,2,0,3,2,4,1,10,1,0
18.710606516210525,103.11469188815872,3,2,2,0,0,1,2,4,3,10,2,0
18.684462806734167,102.99153151706255,3,2,2,0,2,3,4,7,3,10,1,0
18.65185340073032,103.11792473642248,1,3,2,0,2,4,3,4,1,10,2,0
18.60146109972533,103.02252672848506,1,4,2,2,1,3,3,4,3,10,2,0
18.645115699038566,102.9330504067466,1,2,1,0,3,3,3,4,2,10,1,0
18.65050675221218,102.91122310709,1,2,2,0,2,2,0,4,2,10,1,0
18.54540574038246,103.01470992433838,0,0,2,0,3,0,2,4,0,50,2,0
18.60469394798908,103.0303390735307,1,3,2,2,0,2,2,4,2,10,2,0
18.558881143765973,103.08801308655596,0,3,2,0,1,3,3,4,3,10,2,0
18.69685910766275,103.11819674158674,2,2,2,0,4,4,2,4,1,10,2,0
18.56130689473905,103.11495943422192,2,3,2,0,0,2,4,4,1,10,2,0
18.68338370427924,103.1074146352395,1,2,2,0,0,1,4,4,4,10,2,0
18.71356735931001,103.06887908393564,3,3,1,2,0,2,3,4,2,10,2,0
18.59499094409678,103.01282372459276,1,3,2,0,0,2,2,4,4,10,2,0
18.69254715694408,103.12682064302412,2,2,2,0,0,1,3,4,2,10,2,0
18.68580945525231,103.10768664040376,2,2,3,0,0,1,3,4,4,10,2,0
18.70898786252812,103.0616018310164,2,3,2,2,0,2,3,4,2,10,2,0
18.5548367391105,103.1370587390428,2,3,2,0,1,3,4,4,1,10,2,0
18.64808100123911,103.12466243811424,1,3,2,0,3,4,3,4,3,10,2,0
18.5925651931237,103.03950252619552,0,3,2,0,3,4,0,4,4,10,2,0
18.674492256778667,102.96943221224168,4,3,3,0,0,2,4,4,0,10,1,0
18.550792334455025,103.14271733827964,1,2,2,0,2,4,1,4,2,10,2,0
18.68608146041657,102.98371917201692,3,4,2,0,2,4,4,7,0,10,1,0
18.712220710791872,103.11577099061364,3,2,2,0,1,1,2,4,3,10,2,0
18.586906593886884,103.13759829027028,2,4,2,0,1,3,2,4,1,10,2,0
18.66694745779624,102.94868401504,3,3,2,0,3,4,1,4,0,10,1,0
18.67853666143414,102.8136668942427,4,3,3,0,0,2,4,4,0,10,1,0
18.699824409863293,103.0672604302532,1,2,2,0,0,1,1,4,3,10,2,0
18.676110910461063,102.81016204081467,4,3,3,0,0,2,3,4,0,30,1,0
18.600921548497865,103.03330437573123,1,1,1,2,2,2,2,4,4,10,2,0
18.704136360581973,103.06968618122627,2,4,2,0,0,2,0,4,4,10,2,0
18.700903512318227,103.08828063261916,2,1,1,0,1,1,3,4,1,10,2,0
18.70710166278252,103.08882018384664,2,1,1,2,1,1,3,4,4,10,2,0
18.575589395413235,102.98883822002628,0,4,2,0,0,2,2,4,3,10,1,0
18.58663904782368,103.14218224615324,2,3,2,0,1,3,0,4,1,10,2,0
18.634338051792387,102.97913521613398,1,3,2,0,1,3,0,4,2,10,1,0
18.676378456524272,102.96161986719603,4,3,2,0,1,3,3,4,0,10,1,0
18.718690866420424,103.02979952230324,2,3,2,0,3,4,4,4,2,10,2,0
18.66991275999678,102.97132287108832,4,2,1,0,0,1,4,4,0,10,1,0
18.672066505805592,102.97051131469662,4,2,1,0,1,1,4,4,0,10,1,0
18.697131112827016,103.0850477843554,2,3,2,0,1,3,4,4,3,10,2,0
18.432215919241795,102.6492732157053,0,0,2,2,4,4,1,4,0,50,0,0
18.63164475475611,103.0920530321104,1,2,2,0,2,2,0,4,4,10,2,0
18.68688855770725,103.100948938712,1,4,2,0,0,2,2,4,4,10,2,0
18.72677521663032,103.08612688681036,3,3,2,0,2,3,1,7,0,10,2,0
18.58744614511435,103.1394844900159,2,3,2,0,0,2,2,4,2,10,2,0
18.70818076523745,103.06132982585214,2,4,2,2,0,2,3,4,2,10,2,0
18.56103488957479,103.08882018384664,1,3,2,0,1,3,3,4,3,10,2,0
18.55537629033797,102.93224330945594,1,3,1,0,1,3,0,4,2,10,1,0
18.68688855770725,103.09151348088292,1,2,2,0,2,2,0,4,4,10,2,0
18.71518601299241,103.04435402814168,2,4,2,0,1,3,1,4,1,10,2,0
18.67826465626988,103.02683867920372,4,4,3,0,0,4,4,4,0,10,2,0
18.70548300910012,103.0597156312708,2,3,2,0,0,2,3,4,3,10,2,0
18.704136360581973,103.06779998148068,2,3,2,0,0,2,0,4,4,10,2,0
18.711953164728666,103.1154989854494,3,1,3,0,2,0,2,4,2,10,2,0
18.730815162184737,103.10633553278456,3,1,2,2,3,3,2,7,3,10,2,0
18.649699654921505,103.10768664040376,1,0,2,0,3,2,4,4,4,10,2,0
18.59418384680611,103.11118703473072,1,1,2,0,3,1,2,4,4,10,2,0
18.554569193047296,103.1071470891763,1,2,3,2,1,3,1,4,2,10,2,0
18.65589780538579,102.9783281188433,2,3,2,0,2,4,3,4,3,10,1,0
18.554569193047293,102.93601570894717,1,2,1,0,3,3,0,4,4,10,1,0
18.55160389084676,103.14271733827964,1,3,2,0,2,4,1,4,2,10,2,0
18.57828269244952,103.00554647167353,0,3,2,0,4,4,1,4,4,10,2,0
18.676378456524272,102.81663219644324,3,3,2,0,2,4,1,4,0,10,1,0
18.693898264563263,103.1195433901049,2,2,1,0,4,4,2,4,4,10,2,0
18.732433815867147,103.11118703473072,3,2,2,0,3,4,3,4,4,10,2,0
18.684195260670965,103.1074146352395,1,2,2,0,1,1,3,4,4,10,2,0
18.718690866420424,103.0977116313472,3,2,2,0,2,2,4,7,4,10,2,0
18.724617011720447,103.06456713321695,3,1,3,0,4,3,1,4,1,10,2,0
18.65185340073032,102.91661416026362,2,3,1,0,0,2,0,4,2,10,1,0
18.6755713592336,102.9540750682136,4,4,2,2,0,4,4,4,0,10,1,0
18.673685159487995,102.9702437686334,4,2,2,0,0,1,4,4,0,10,1,0
18.574777839021507,102.9802143185889,1,4,2,2,1,4,0,4,4,10,1,0
18.714378915701744,103.11657808790432,3,1,3,0,2,2,2,4,1,30,2,0
18.56265354325719,103.08693398410102,1,3,2,2,0,2,1,4,3,10,2,0
18.65212540589458,102.91661416026362,2,3,1,0,0,2,0,4,2,10,1,0
18.68958631384457,103.0796567311818,1,2,2,0,1,3,4,4,4,10,2,0
18.627060798873163,102.97159041715156,1,2,2,0,1,3,3,4,2,10,1,0
18.700903512318227,103.0651066844444,1,2,2,0,3,4,1,4,4,10,2,0
18.706562111555048,103.06968618122627,2,4,1,2,0,3,0,4,4,10,2,0
18.701982614773165,103.06025518249828,1,2,1,0,0,1,1,4,3,10,2,0
18.69120050842593,103.0877410813917,1,2,1,2,1,1,4,4,4,10,2,0
18.68608146041657,102.98344716685268,3,4,3,0,2,4,4,7,0,10,1,0
18.70117105838144,103.06779998148068,1,2,1,0,0,1,0,4,1,10,2,0
18.62679325280996,103.07804253660046,1,2,1,0,1,1,1,4,3,10,2,0
18.66101685339516,102.91391640412628,2,1,0,0,4,4,2,4,1,10,1,0
18.593376749515432,103.11118703473072,1,2,2,0,2,2,2,4,4,10,2,0
18.59607004655172,103.06025518249828,0,2,2,0,3,4,3,4,4,10,2,0
18.668833657541843,103.05863652881584,0,0,2,0,3,1,4,4,4,10,2,0
18.62517459912756,103.00716512535594,1,4,2,0,0,2,1,4,4,10,2,0
18.65077875737644,102.97724901638836,2,3,1,0,2,4,0,4,4,10,1,0
18.65535825415833,102.93143621216524,3,3,1,0,0,2,4,4,1,10,1,0
18.67125940851492,102.97105086592408,4,4,1,0,0,3,4,4,0,10,1,0
18.674492256778667,102.96970421740596,4,3,3,0,0,2,4,4,0,10,1,0
18.68473481189843,102.97159041715156,4,2,4,2,1,1,4,4,1,10,1,0
18.713839364474275,103.06860707877138,3,3,2,0,0,2,3,4,2,10,2,0
18.651313849502856,103.10795418646698,1,2,3,0,1,1,4,4,4,10,2,0
18.68769565499792,103.09529033947518,1,3,1,0,1,3,2,4,4,10,2,0
18.731087167349006,103.06294847953455,3,2,3,0,2,2,1,7,1,10,2,0
18.706562111555044,103.06914662999884,2,1,3,0,2,0,0,4,4,10,2,0
18.70359680935451,103.0597156312708,1,3,2,0,0,2,1,4,3,10,2,0
18.585559945368736,103.13167214497028,1,3,2,0,3,4,2,4,1,10,2,0
18.68580945525231,103.11846428764994,1,0,2,0,3,0,2,4,4,10,2,0
18.707908760073188,103.0651066844444,2,4,2,0,2,4,3,4,4,10,2,0
18.70548300910011,103.08424068706476,3,2,1,0,1,1,3,4,2,10,2,0
18.560767343511586,103.10013738232028,2,3,2,0,1,3,4,4,2,10,2,0
18.69093296236272,103.12089003862302,1,3,2,0,0,2,2,4,4,10,2,0
18.6346055978556,103.10229558723016,1,3,2,0,0,2,4,4,3,10,2,0
18.685541909189105,103.10364223574828,2,3,2,0,0,2,3,4,4,10,2,0
18.693626259399004,103.10013738232028,2,0,2,0,3,0,3,4,1,10,2,0
18.5906789933781,102.94922356626743,1,1,2,0,3,2,3,4,4,10,1,0
18.668833657541843,103.03141817598562,2,3,2,2,1,3,2,4,4,10,2,0
18.681769509697894,102.85516774774712,4,4,3,0,0,4,2,4,0,10,1,0
18.712760262019337,103.06914662999884,3,2,2,0,0,1,3,4,3,10,2,0
18.7017106096089,103.083429130673,2,2,3,0,1,1,3,4,4,10,2,0
18.554029641819824,103.1351725392972,2,2,2,0,2,3,1,4,2,10,2,0
18.61816935137259,103.11118703473072,2,3,2,0,0,2,4,4,3,10,2,0
18.59472339803357,103.10472133820322,1,3,2,0,1,3,2,4,3,10,2,0
18.5564553927929,102.93197576339271,1,4,1,0,0,3,0,4,1,10,1,0
18.60307529430668,103.1351725392972,2,2,3,2,2,3,1,4,4,10,2,0
18.707908760073188,103.06968618122627,2,1,1,0,1,1,0,4,4,10,2,0
18.686349006479777,102.98371917201692,3,4,2,0,2,4,4,7,0,10,1,0
18.682848612152824,103.00392781799113,3,4,2,2,0,2,4,7,1,10,2,0
18.589871896087423,102.98910576608948,1,3,1,0,2,3,0,4,3,10,1,0
18.655090708095123,102.90933690734438,1,4,2,2,4,4,4,4,2,10,1,0
18.55133188568249,103.12843483760544,1,2,3,0,0,1,2,4,2,10,2,0
18.69443335668968,103.08828063261916,2,2,2,2,2,2,4,4,4,10,2,0
18.682037055761096,103.10687508401205,1,3,2,2,0,2,4,4,3,10,2,0
18.70629456549184,103.09636498282906,2,3,2,2,1,3,2,4,4,10,2,0
18.65104630343965,103.13113259374278,2,1,3,0,1,1,3,4,1,10,2,0
18.703868814518767,103.10229558723016,2,2,2,0,4,4,2,4,4,10,2,0
18.651585854667115,103.1216971359137,1,2,2,0,2,2,3,4,4,10,2,0
18.63379850056492,103.10013738232028,1,3,3,0,0,2,4,4,3,10,2,0
18.7114136135012,103.07237947826258,2,3,2,0,1,3,1,4,3,30,2,0
18.68473481189843,102.98075386981638,3,4,2,0,2,4,3,7,0,10,1,0
18.717879310028696,103.02899242501256,1,3,2,0,2,4,4,4,4,10,2,0
18.727042762693525,103.08612688681036,3,4,2,0,1,4,1,7,0,10,2,0
18.645387704202825,102.9330504067466,1,1,1,2,3,3,3,4,2,10,1,0
18.71949796371109,103.07291902949004,3,2,4,0,1,1,4,4,1,10,2,0
18.592837198287963,103.0481264276329,0,3,2,0,1,3,0,4,4,10,2,0
18.581787545877525,102.9963830190087,0,4,2,0,4,4,4,4,2,10,1,0
18.68473481189844,103.11064748350326,1,1,1,0,2,0,3,4,4,10,2,0
18.714646461764943,103.10472133820322,3,2,1,2,3,4,0,4,4,10,2,0
18.649427649757243,103.12493444327848,1,2,2,2,3,3,3,4,3,10,2,0
18.715993110283087,103.03977453135978,2,3,2,0,0,2,3,4,3,10,2,0
18.58502039414127,103.13167214497028,1,4,2,0,2,4,2,4,1,10,2,0
18.682037055761096,103.10310268452082,1,1,2,0,2,2,3,4,4,10,2,0
18.72650321146606,103.0580969775884,3,2,2,0,3,4,1,4,2,10,2,0
18.6087338935435,103.09555788553838,1,3,2,0,0,2,2,4,2,10,2,0
18.70925540859133,103.07507723439991,2,3,2,0,1,3,1,4,4,10,2,0
18.58636704265941,102.99153151706255,1,3,2,0,4,4,0,4,3,10,1,0
18.666407906568764,102.99261061951748,1,2,2,0,2,3,0,4,2,10,1,0
18.55214344207421,103.13651918781534,1,2,2,0,2,3,1,4,4,10,2,0
18.56238153809293,103.097444085284,2,3,2,0,0,2,4,4,3,10,2,0
18.55375763665556,103.11981093616808,1,3,2,0,1,3,2,4,1,10,2,0
18.59013944215063,102.98937777125374,1,3,1,2,2,4,0,4,3,10,1,0
18.6852743631259,102.98075386981638,3,3,2,0,3,4,3,7,0,10,1,0
18.723002817139104,103.0866664380378,3,2,2,0,3,3,1,7,1,10,2,0
18.690660957198464,103.08100337969996,1,3,2,0,1,3,4,4,4,10,2,0
18.65805155119461,102.97428371418783,2,3,2,2,2,4,3,4,4,10,1,0
18.660209756104475,102.9149955065812,2,4,1,0,4,4,0,4,1,10,1,0
18.59472339803357,103.09313213456532,1,4,2,0,2,4,1,4,3,10,2,0
18.58636704265941,102.99126397099936,1,2,2,0,4,4,0,4,3,10,1,0
18.7132998132468,103.06887908393564,3,2,1,0,1,1,3,4,1,10,2,0
18.73135471341221,103.0680675275439,3,2,2,0,3,4,4,7,4,10,2,0
18.5548367391105,102.93224330945594,1,3,1,0,1,3,0,4,2,10,1,0
18.593376749515432,103.04812642763288,0,2,2,0,1,3,0,4,3,10,2,0
18.65050675221218,103.10795418646698,1,2,2,0,1,1,4,4,4,10,2,0
18.70629456549184,103.10202358206588,2,2,2,1,1,1,2,4,4,10,2,0
18.576936043931376,102.98721956634388,1,3,2,0,0,2,3,4,3,10,1,0
18.71923041764789,103.07804253660046,3,2,2,0,3,4,1,7,2,10,2,0
18.595798041387454,103.01039797361967,1,3,2,0,0,2,2,4,3,10,2,0
18.70305725812704,103.10013738232028,2,3,2,0,4,4,2,4,3,10,2,0
18.685541909189105,102.9810214158796,3,4,2,2,2,4,3,7,0,10,1,0
18.69281916210833,103.11199859112244,1,3,2,0,4,4,2,4,4,10,2,0
18.727582313921,103.0580969775884,3,2,2,0,3,4,1,4,1,10,2,0
18.59472339803357,103.04839843279714,1,2,1,0,2,2,2,4,3,10,2,0
18.6478134551759,102.91014400463506,1,2,2,0,1,1,0,4,1,10,1,0
18.71249271595613,103.06914662999884,3,2,2,0,1,1,3,4,2,10,2,0
18.68904676261712,103.10148848993948,2,0,2,0,2,0,2,4,2,10,2,0
18.69605201037208,103.07345858071751,1,0,0,0,4,4,0,4,4,10,2,0
18.555104285173705,103.13005349128784,2,2,2,0,2,2,2,4,1,10,2,0
18.599842446042928,103.11657808790434,2,1,2,0,3,3,0,4,2,10,2,0
18.70844831130066,103.06132982585214,2,4,2,0,0,2,3,4,3,10,2,0
18.66209595585009,103.12466243811424,1,2,2,0,1,1,3,4,2,10,2,0
18.70629456549184,103.08424068706476,3,2,1,0,0,1,3,4,2,10,2,0
18.687160562871505,102.97967476736144,4,4,2,0,2,4,4,7,0,10,1,0
18.561034889574785,103.08693398410102,1,3,1,0,1,3,1,4,3,10,2,0
18.55618338762864,103.13005349128784,2,1,2,0,3,1,2,4,1,10,2,0
18.65455115686765,102.92361940801858,2,1,2,2,1,1,1,4,3,10,1,0
18.69605201037208,103.11846428764994,2,1,2,0,4,4,2,4,2,10,2,0
18.683923255506706,103.1074146352395,1,1,2,0,1,1,3,4,4,10,2,0
18.69308670817154,103.12682064302412,2,2,1,0,0,1,3,4,2,10,2,0
18.7114136135012,103.1152314393862,3,1,2,0,2,0,2,4,2,10,2,0
18.593104744351173,103.11118703473072,1,2,2,0,2,2,2,4,4,10,2,0
18.6364917976012,103.13975649518014,2,1,3,0,1,1,4,4,2,10,2,0
18.650778757376443,103.10795418646698,1,1,2,0,1,1,4,4,4,10,2,0
18.718690866420424,103.08208248215487,3,3,3,0,2,3,1,7,4,10,2,0
18.65401160564019,102.90583205391638,1,3,1,2,4,4,0,4,2,10,1,0
18.70872031646492,103.0616018310164,2,3,2,2,0,2,3,4,3,10,2,0
18.65805155119461,102.91364885806308,2,2,0,0,0,1,4,4,2,10,1,0
18.554569193047293,102.9292780072554,1,4,1,2,1,3,0,4,3,10,1,0
18.677725105042416,103.00123452095488,2,1,2,0,3,3,1,4,4,10,2,0
18.623555945445155,103.10876128375764,2,2,0,0,1,1,4,4,2,10,2,0
18.71680466667481,103.12277623836864,3,3,2,0,2,3,4,4,3,10,2,0
18.697938210117684,103.08208248215487,2,2,2,0,2,2,4,4,1,10,2,0
18.6346055978556,103.077502985373,0,2,2,0,0,1,1,4,4,10,2,0
18.61493204400779,102.97347661689716,1,3,2,0,3,4,3,4,4,10,1,0
18.68904676261712,103.08046828757352,1,3,2,0,1,3,4,4,4,10,2,0
18.683923255506706,103.1012164847752,1,4,2,0,0,3,3,4,4,10,2,0
18.684195260670965,103.12682064302412,2,1,1,2,2,0,4,4,3,10,2,0
18.59364429557864,103.0632204846988,0,1,3,0,2,1,1,4,4,10,2,0
18.634070505729184,103.10040938748452,1,3,2,2,0,2,4,4,3,10,2,0
18.695784464308872,103.1125381423499,2,1,2,0,2,0,2,4,4,10,2,0
18.58609949659621,103.1394844900159,2,2,2,0,2,2,2,4,1,10,2,0
18.69308670817153,103.12654863785984,2,1,2,0,1,1,3,4,1,10,2,0
18.70844831130066,103.06968618122627,2,1,1,2,2,2,0,4,3,10,2,0
18.57855023851273,103.00392781799113,1,3,2,2,4,4,1,4,4,10,2,0
18.5842132968506,103.131400139806,1,3,2,0,3,4,2,4,1,10,2,0
18.6852743631259,102.98156096710704,3,4,2,2,2,4,4,7,0,10,1,0
18.67475980284188,102.96997176346912,4,1,2,0,2,0,4,4,0,10,1,0
18.688507211389645,102.97590236787022,4,4,2,0,0,3,4,4,0,10,1,0
18.68500235796164,102.98102141587958,3,4,2,0,2,4,3,7,0,10,1,0
18.711141608336938,103.0680675275439,2,1,1,0,3,1,3,4,2,10,2,0
18.550257242328605,103.127895286378,1,3,2,1,0,2,2,4,3,10,2,0
18.65670490267647,102.9783281188433,2,2,2,0,2,3,3,4,2,10,1,0
18.54998523716435,103.14191024098896,1,4,1,0,2,4,1,4,2,10,2,0
18.7149184669292,103.03411147302192,1,2,2,0,3,4,4,4,4,10,2,0
18.651313849502856,102.91338131199986,2,3,1,0,0,2,0,4,1,10,1,0
18.70629456549184,103.059983177334,2,2,1,0,0,1,3,4,4,10,2,0
18.65023920614897,103.10795418646698,1,2,2,0,1,1,4,4,4,10,2,0
18.672873603096264,102.94652581013014,4,1,3,0,2,2,1,4,0,10,1,0
18.70278971206384,103.06106227978891,1,1,2,0,1,1,1,4,1,10,2,0
18.623020853318742,102.94922356626743,1,2,2,0,0,1,2,4,4,10,1,0
18.59445139286932,103.04839843279716,1,2,2,0,2,2,2,4,4,10,2,0
18.59148609066877,102.98964531731696,2,3,2,0,2,3,0,4,2,10,1,0
18.577203589994586,102.97159041715156,2,4,2,0,0,3,2,4,1,10,1,0
